,1,"01090","Francheleins","Francheleins","01165","46.073409","4.808608","F652"
,1,"01480","Frans","Frans","01166","45.991585","4.77243","F652"
,1,"01140","Garnerans","Garnerans","01167","46.20588","4.840852","G656"
,1,"01090","Genouilleux","Genouilleux","01169","46.119115","4.786415","G542"
,1,"01100","Géovreisset","Géovreisset","01171","46.25552","5.617365","G162"
,1,"01460","GEOVREISSIAT","GEOVREISSIAT","01170","46.189381","5.55573","G162"
,1,"01250","Germagnat","Germagnat","01172","46.31069","5.44804","G652"
,1,"01170","Gex","Gex","01173","46.335994","6.061129","G200"
,1,"01130","Giron","Giron","01174","46.222587","5.774038","G650"
,1,"01190","Gorrevod","Gorrevod","01175","46.418428","4.93992","G613"
,1,"01250","Grand-Corent","Grand-Corent","01177","46.201951","5.4313","G653"
,1,"01290","Grièges","Grièges","01179","46.257895","4.853505","G622"
,1,"01220","Grilly","Grilly","01180","46.330167","6.1144","G640"
,1,"01100","Groissiat","Groissiat","01181","46.221761","5.607938","G623"
,1,"01680","Groslée","Groslée","01182","45.71379","5.570169","G624"
,1,"01090","Guéreins","Guéreins","01183","46.104353","4.776236","G652"
,1,"01250","Hautecourt-Romanèche","Hautecourt-Romanèche","01184","46.159245","5.418138","H326"
,1,"01110","Hauteville-Lompnes","Hauteville-Lompnes","01185","45.977894","5.600384","H314"
,1,"01110","HOSTIAS","HOSTIAS","01186","45.9011","5.53451","H232"
,1,"01260","Hotonnes","Hotonnes","01187","45.996781","5.691184","H352"
,1,"01140","Illiat","Illiat","01188","46.189624","4.888909","I430"
,1,"01200","Injoux-Génissiat","Injoux-Génissiat","01189","46.052001","5.801945","I522"
,1,"01680","Innimond","Innimond","01190","45.783454","5.571496","I555"
,1,"01430","Izenave","Izenave","01191","46.038255","5.524355","I251"
,1,"01580","Izernore","Izernore","01192","46.218895","5.553955","I265"
,1,"01300","Izieu","Izieu","01193","45.651755","5.64112","I200"
,1,"01480","Jassans-Riottier","Jassans-Riottier","01194","45.985905","4.756825","J252"
,1,"01250","Jasseron","Jasseron","01195","46.21199","5.324055","J265"
,1,"01340","Jayat","Jayat","01196","46.3699","5.12049","J300"
,1,"01250","Journans","Journans","01197","46.144472","5.330765","J655"
,1,"01800","Joyeux","Joyeux","01198","45.961831","5.098791","J200"
,1,"01640","Jujurieux","Jujurieux","01199","46.03885","5.40631","J262"
,1,"01400","Abergement-Clémenciat","Abergement-Clémenciat","01001","46.151468","4.920059","A162"
,1,"01640","Abergement-de-Varey","Abergement-de-Varey","01002","46.00593","5.425281","A162"
,1,"01120","Boisse","Boisse","01049","45.84141","5.03281","B240"
,1,"01510","Burbanche","Burbanche","01066","45.84573","5.561075","B615"
,1,"01240","Chapelle-du-Châtelard","Chapelle-du-Châtelard","01085","46.06895","5.023971","C143"
,1,"01160","Tranclière","Tranclière","01425","46.110796","5.262955","T652"
,1,"01450","Labalme","Labalme","01200","46.094161","5.482259","L145"
,1,"01150","Lagnieu","Lagnieu","01202","45.86805","5.42577","L250"
,1,"01290","Laiz","Laiz","01203","46.245614","4.892015","L200"
,1,"01410","Lajoux","Lajoux","39274","46.259621","5.900858","L220"
,1,"01130","Lalleyriat","Lalleyriat","01204","46.15424","5.713585","L463"
,1,"01200","Lancrans","Lancrans","01205","46.12536","5.832482","L526"
,1,"01430","Lantenay","Lantenay","01206","46.056464","5.541003","L535"
,1,"01330","Lapeyrouse","Lapeyrouse","01207","45.982775","4.97599","L162"
,1,"01590","Lavancia-Epercy","Lavancia-Epercy","39283","46.331539","5.678922","L152"
,1,"01350","Lavours","Lavours","01208","45.809482","5.773383","L162"
,1,"01260","Grand-Abergement","Grand-Abergement","01176","46.033106","5.673972","G653"
,1,"01800","Montellier","Montellier","01260","45.929985","5.07268","M534"
,1,"01260","Petit-Abergement","Petit-Abergement","01292","46.033535","5.66361","P331"
,1,"01330","Plantay","Plantay","01299","46.02216","5.08898","P453"
,1,"01130","Poizat","Poizat","01300","46.144277","5.696115","P234"
,1,"01200","Léaz","Léaz","01209","46.098426","5.883747","L200"
,1,"01410","Lélex","Lélex","01210","46.301243","5.939582","L420"
,1,"01240","Lent","Lent","01211","46.117025","5.19442","L530"
,1,"01130","Neyrolles","Neyrolles","01274","46.14133","5.63205","N642"
,1,"01560","Lescheroux","Lescheroux","01212","46.407007","5.146292","L262"
,1,"01150","Leyment","Leyment","01213","45.923255","5.2941","L553"
,1,"01450","Leyssard","Leyssard","01214","46.156367","5.475269","L263"
,1,"01420","Lhôpital","Lhôpital","01215","46.021908","5.779122","L134"
,1,"01680","Lhuis","Lhuis","01216","45.744784","5.535517","L200"
,1,"01260","Lochieu","Lochieu","01218","45.930729","5.726649","L200"
,1,"01680","Lompnas","Lompnas","01219","45.802587","5.520445","L515"
,1,"01260","Lompnieu","Lompnieu","01221","45.960582","5.659249","L515"
,1,"01360","Loyettes","Loyettes","01224","45.828461","5.16324","L320"
,1,"01090","Lurcy","Lurcy","01225","46.063671","4.782199","L620"
,1,"01300","Magnieu","Magnieu","01227","45.776474","5.718094","M250"
,1,"01430","Maillat","Maillat","01228","46.128774","5.538408","M430"
,1,"01340","Malafretaz","Malafretaz","01229","46.321738","5.1452","M416"
,1,"01560","Mantenay-Montlin","Mantenay-Montlin","01230","46.423335","5.09936","M535"
,1,"01570","Manziat","Manziat","01231","46.35917","4.907165","M523"
,1,"01851","Marboz","Marboz","01232","46.34093","5.256685","M612"
,1,"01680","Marchamp","Marchamp","01233","45.787469","5.541979","M625"
,1,"01300","Marignieu","Marignieu","01234","45.796441","5.719665","M625"
,1,"01240","Marlieux","Marlieux","01235","46.064415","5.06874","M642"
,1,"01340","Marsonnas","Marsonnas","01236","46.33759","5.074585","M625"
,1,"01100","Martignat","Martignat","01237","46.208903","5.609009","M632"
,1,"01600","Massieux","Massieux","01238","45.90705","4.82391","M220"
,1,"01300","Massignieu-de-Rives","Massignieu-de-Rives","01239","45.75446","5.767","M225"
,1,"01580","Matafelon-Granges","Matafelon-Granges","01240","46.26138","5.55475","M314"
